"","Word","Frequency"
"52806","pierrot",1.04341660182646e-06
"52807","piet",2.77515157485779e-06
"52808","pietas",1.24536820217997e-07
"52809","pietism",3.98854410698179e-07
"52810","pietist",2.01951600353508e-07
"52811","pietistic",8.91952901561328e-08
"52812","piety",2.21641881387975e-06
"52813","piezo",3.18073770556775e-07
"52814","piezoelectric",8.22952771440546e-07
"52815","piezoelectrically",3.3658600058918e-09
"52816","piezoelectricity",2.23829690391805e-07
"52817","piezometer",1.34634400235672e-08
"52818","piezometric",3.3658600058918e-09
"52819","piff",3.70244600648098e-08
"52820","piffle",1.14439240200321e-07
"52821","pig",9.60784738681815e-06
"52822","pigeon",5.66979117992474e-06
"52823","pigeonhole",2.54122430444831e-07
"52824","pigface",2.74317590480182e-07
"52825","pigfish",8.41465001472951e-09
"52826","pigfoot",1.34634400235672e-08
"52827","piggery",5.55366900972148e-08
"52828","piggin",8.41465001472951e-09
"52829","pigging",5.2170830091323e-08
"52830","piggish",1.17805100206213e-08
"52831","piggle",5.0487900088377e-09
"52832","piggy",1.10231915192957e-06
"52833","pighead",5.0487900088377e-09
"52834","pigheaded",1.34634400235672e-08
"52835","pightle",3.3658600058918e-09
"52836","piglet",5.63781550986877e-07
"52837","pigling",1.00975800176754e-08
"52838","pigman",8.5829430150241e-08
"52839","pigment",3.50049440612748e-06
"52840","pigmentary",4.54391100795393e-08
"52841","pigmentation",7.2702576127263e-07
"52842","pignon",3.87073900677557e-08
"52843","pignut",3.02927400530262e-08
"52844","pigpen",1.64927140288698e-07
"52845","pigskin",1.95219880341725e-07
"52846","pigstick",1.17805100206213e-08
"52847","pigsticker",3.3658600058918e-09
"52848","pigsty",3.19756700559721e-08
"52849","pigtail",1.17805100206213e-07
"52850","pigweed",5.2170830091323e-08
"52851","pigwidgeon",8.41465001472951e-09
"52852","pik",6.29415821101767e-07
"52853","pika",4.14000780724692e-07
"52854","pike",1.22147059613814e-05
"52855","piked",4.54391100795393e-08
"52856","pikelet",2.01951600353508e-08
"52857","pikeman",5.2170830091323e-08
"52858","piker",2.86098100500803e-08
"52859","pikestaff",5.0487900088377e-09
"52860","pikey",5.72196201001607e-08
"52861","piki",4.03903200707016e-08
"52862","piking",3.3658600058918e-09
"52863","pikle",5.0487900088377e-09
"52864","pilapil",8.41465001472951e-09
"52865","pilar",1.48771012260418e-06
"52866","pilaster",1.98585740347616e-07
"52867","pilastered",3.3658600058918e-09
"52868","pilau",1.6829300029459e-08
"52869","pilch",8.07806401414033e-08
"52870","pilchard",9.42440801649705e-08
"52871","pilcher",3.80342180665774e-07
"52872","pilcrow",7.23659901266738e-08
"52873","pile",4.69032591821023e-06
"52874","pileata",2.01951600353508e-08
"52875","pileated",1.98585740347616e-07
"52876","piled",8.22952771440546e-07
"52877","pileolus",8.41465001472951e-09
"52878","piler",1.00975800176754e-08
"52879","piles",1.69807637297241e-06
"52880","pileus",1.75024720306374e-07
"52881","pilework",3.3658600058918e-09
"52882","pilewort",3.3658600058918e-09
"52883","pilfer",3.3658600058918e-08
"52884","pilferage",4.20732500736475e-08
"52885","pilferer",6.73172001178361e-09
"52886","pilfering",7.06830601237279e-08
"52887","pilger",4.106349207188e-07
"52888","pilgrim",3.97003187694938e-06
"52889","pilgrimage",6.33791439109427e-06
"52890","pilgrimess",3.3658600058918e-09
"52891","pili",3.8202511066872e-07
"52892","pilin",3.87073900677557e-08
"52893","piling",4.32513010757097e-07
"52894","pill",2.79702966489609e-06
"52895","pillage",4.49342310786556e-07
"52896","pillager",5.72196201001607e-08
"52897","pillar",5.56040072973326e-06
"52898","pillared",3.13024980547938e-07
"52899","pillarlike",3.3658600058918e-09
"52900","pillas",6.73172001178361e-09
"52901","pillbox",3.76976320659882e-07
"52902","pilled",3.3658600058918e-09
"52903","pillet",3.3658600058918e-08
"52904","pillion",8.75123601531869e-08
"52905","pilliwinks",5.0487900088377e-09
"52906","pillory",2.92829820512587e-07
"52907","pillow",2.46044366430691e-06
"52908","pillowcase",2.35610200412426e-08
"52909","pillowy",8.41465001472951e-09
"52910","pilm",5.0487900088377e-09
"52911","pilocarpine",9.59270101679164e-08
"52912","piloerection",2.52439500441885e-08
"52913","pilomotor",8.41465001472951e-09
"52914","pilon",2.28878480400643e-07
"52915","pilonidal",1.06024590185592e-07
"52916","pilori",1.17805100206213e-08
"52917","pilosebaceous",1.34634400235672e-08
"52918","pilosity",3.3658600058918e-09
"52919","pilot",5.092377895914e-05
"52920","pilotage",1.6829300029459e-07
"52921","pilothouse",4.71220400824852e-08
"52922","piloting",1.08044106189127e-06
"52923","pilotless",9.76099401708623e-08
"52924","pilotman",1.51463700265131e-08
"52925","pilous",1.34634400235672e-08
"52926","pilpul",3.87073900677557e-08
"52927","pilule",1.00975800176754e-08
"52928","pilum",1.32951470232726e-07
"52929","pilus",1.71658860300482e-07
"52930","pily",1.00975800176754e-08
"52931","pimaric",3.3658600058918e-09
"52932","pimelic",5.0487900088377e-09
"52933","pimento",9.92928701738082e-08
"52934","pimenton",3.3658600058918e-09
"52935","pimienta",3.19756700559721e-08
"52936","pimiento",1.00975800176754e-08
"52937","pimlico",1.28575852225067e-06
"52938","pimp",1.47088082257472e-06
"52939","pimpernel",6.58025631151847e-07
"52940","pimping",8.41465001472951e-08
"52941","pimple",1.63244210285752e-07
"52942","pimpled",6.73172001178361e-09
"52943","pimply",1.6829300029459e-08
"52944","pin",1.49545160061773e-05
"52945","pina",3.51732370615693e-07
"52946","pinacle",2.18780900382967e-08
"52947","pinacocyte",1.6829300029459e-08
"52948","pinacoid",3.3658600058918e-09
"52949","pinacoidal",8.41465001472951e-09
"52950","pinacol",8.41465001472951e-09
"52951","pinacoteca",3.48366510609802e-07
"52952","pinafore",4.98147280871987e-07
"52953","pinang",1.81756440318157e-07
"52954","pinaster",3.3658600058918e-08
"52955","pinax",3.70244600648098e-08
"52956","pinball",2.90305425508168e-06
"52957","pincer",4.7626919083369e-07
"52958","pincers",2.1373211037413e-07
"52959","pinch",2.06495511361462e-06
"52960","pinchback",1.16122170203267e-07
"52961","pinchbeck",1.00975800176754e-07
"52962","pinche",2.01951600353508e-08
"52963","pinched",3.95488550692287e-07
"52964","pincher",3.09659120542046e-07
"52965","pinchgut",6.73172001178361e-09
"52966","pinching",2.57488290450723e-07
"52967","pinchpenny",5.0487900088377e-09
"52968","pincushion",1.93536950338779e-07
"52969","pind",1.16122170203267e-07
"52970","pinda",2.69268800471344e-08
"52971","pinder",4.00537340701125e-07
"52972","pindling",1.98585740347616e-07
"52973","pine",2.5415608904489e-05
"52974","pineal",5.09927790892608e-07
"52975","pineapple",2.27700429398581e-06
"52976","pined",5.38537600942689e-08
"52977","pinedrops",8.41465001472951e-09
"52978","pineland",1.53146630268077e-07
"52979","pinene",4.88049700854312e-08
"52980","piner",1.85122300324049e-08
"52981","pinery",8.07806401414033e-08
"52982","pinetum",2.00268670350562e-07
"52983","pinewoods",5.55366900972148e-08
"52984","piney",9.02050481579003e-07
"52985","pinfall",4.34195940760043e-07
"52986","pinfeather",3.3658600058918e-09
"52987","pinfish",5.0487900088377e-09
"52988","pinfold",8.41465001472951e-08
"52989","ping",7.68762425345688e-06
"52990","pingle",4.20732500736475e-08
"52991","pinguecula",6.73172001178361e-09
"52992","pinguicula",1.90171090332887e-07
"52993","pinguin",9.25611501620246e-08
"52994","pinhead",5.04879000883771e-07
"52995","pinheaded",5.0487900088377e-09
"52996","pinhole",4.83000910845474e-07
"52997","pinhook",6.9000130120782e-08
"52998","pining",2.62537080459561e-07
"52999","pinion",6.42879261125334e-07
"53000","pinioned",8.41465001472951e-09
"53001","pinite",3.3658600058918e-09
"53002","pink",2.92880308412675e-05
"53003","pinkberry",2.01951600353508e-08
"53004","pinked",6.73172001178361e-09
"53005","pinkeen",3.3658600058918e-09
"53006","pinker",8.76806531534815e-07
"53007","pinkeye",3.19756700559721e-08
"53008","pinkfish",5.0487900088377e-09
"53009","pinkie",2.84415170497857e-07
"53010","pinking",4.54391100795393e-08
"53011","pinkish",4.51025240789502e-07
"53012","pinkly",6.73172001178361e-09
"53013","pinkness",1.17805100206213e-08
"53014","pinkweed",3.3658600058918e-09
"53015","pinkwood",6.73172001178361e-09
"53016","pinky",1.30931954229191e-06
"53017","pinless",8.41465001472951e-09
"53018","pinna",3.11342050544992e-07
"53019","pinnace",8.75123601531869e-08
"53020","pinnacle",2.98720075522898e-06
"53021","pinnae",1.24536820217997e-07
"53022","pinnate",2.99561540524371e-07
"53023","pinnated",3.3658600058918e-09
"53024","pinnately",7.06830601237279e-08
"53025","pinnatifid",2.52439500441885e-08
"53026","pinnatisect",3.3658600058918e-09
"53027","pinned",3.02759107529968e-06
"53028","pinner",4.14000780724692e-07
"53029","pinning",7.48903851310926e-07
"53030","pinniped",5.83976711022228e-07
"53031","pinnock",3.16390840553829e-07
"53032","pinny",2.35610200412426e-08
"53033","pino",9.44123731652651e-07
"53034","pinochle",1.9690281034467e-07
"53035","pinocytosis",4.54391100795393e-08
"53036","pinole",2.3392727040948e-07
"53037","pinoleum",3.3658600058918e-09
"53038","pinon",2.30561410403589e-07
"53039","pinpoint",1.47088082257472e-06
"53040","pinprick",3.19756700559721e-08
"53041","pinscher",2.99561540524371e-07
"53042","pint",1.05351418184413e-06
"53043","pinta",2.72634660477236e-07
"53044","pintado",1.85122300324049e-07
"53045","pintail",3.65195810639261e-07
"53046","pinte",6.22684101089984e-08
"53047","pintle",1.14439240200321e-07
"53048","pinto",3.4096161859684e-06
"53049","pintura",1.86805230326995e-07
"53050","pinworm",3.70244600648098e-08
"53051","piny",8.41465001472951e-09
"53052","pinyon",5.57049830975093e-07
"53053","pioneer",2.73795882179269e-05
"53054","pious",3.22617681564729e-06
"53055","piously",6.9000130120782e-08
"53056","piousness",2.18780900382967e-08
"53057","pip",2.23493104391216e-06
"53058","pipa",4.45976450780664e-07
"53059","pipal",2.01951600353508e-08
"53060","pipe",1.3966636094448e-05
"53061","piped",1.00639214176165e-06
"53062","pipefish",1.21170960212105e-07
"53063","pipelayer",3.3658600058918e-09
"53064","pipeless",5.0487900088377e-09
"53065","pipeline",7.11542805245527e-06
"53066","pipeman",5.0487900088377e-09
"53067","piper",9.5876522267828e-06
"53068","piperazin",5.0487900088377e-09
"53069","piperazine",1.73341790303428e-07
"53070","piperidine",1.38000260241564e-07
"53071","piperine",9.92928701738082e-08
"53072","piperno",3.19756700559721e-08
"53073","piperonal",8.41465001472951e-09
"53074","piperonyl",2.86098100500803e-08
"53075","pipestem",4.20732500736475e-08
"53076","pipestone",8.01074681402249e-07
"53077","pipet",1.34634400235672e-08
"53078","pipette",2.30561410403589e-07
"53079","pipework",1.46414910256293e-07
"53080","pipewort",3.3658600058918e-09
"53081","pipi",1.3968319024451e-07
"53082","piping",2.0750526936323e-06
"53083","pipiri",1.6829300029459e-08
"53084","pipistrel",2.18780900382967e-08
"53085","pipistrelle",1.16122170203267e-07
"53086","pipit",8.90269971558382e-07
"53087","pipkin",1.53146630268077e-07
"53088","pipped",1.38000260241564e-07
"53089","pipper",1.34634400235672e-08
"53090","pippin",1.64590554288109e-06
"53091","pippy",4.71220400824852e-08
"53092","pipsissewa",3.3658600058918e-09
"53093","piquancy",2.01951600353508e-08
"53094","piquant",1.41366120247456e-07
"53095","pique",2.91146890509641e-07
"53096","piquet",2.47390710433048e-06
"53097","pir",2.11039422369416e-06
"53098","piracy",4.67854540818961e-06
"53099","piragua",5.04879000883771e-08
"53100","piranha",1.0047092117587e-06
"53101","pirate",1.03735805381585e-05
"53102","piratical",1.7670765030932e-07
"53103","piripiri",6.73172001178361e-09
"53104","pirl",6.73172001178361e-09
"53105","pirn",1.6829300029459e-08
"53106","pirner",9.92928701738082e-08
"53107","pirnie",3.02927400530262e-08
"53108","pirogue",8.75123601531869e-08
"53109","pirol",1.17805100206213e-08
"53110","piroplasm",3.3658600058918e-09
"53111","pirouette",1.26219750220943e-07
"53112","pirr",8.41465001472951e-09
"53113","pisaca",8.41465001472951e-09
"53114","pisang",4.71220400824852e-08
"53115","piscator",2.49073640435993e-07
"53116","piscatorial",1.51463700265131e-08
"53117","piscatory",1.34634400235672e-08
"53118","pisciculture",2.52439500441885e-08
"53119","piscina",8.41465001472951e-08
"53120","piscine",9.08782201590787e-08
"53121","piscivorous",4.88049700854312e-08
"53122","pisco",6.32781681107659e-07
"53123","pise",4.71220400824852e-08
"53124","pish",5.04879000883771e-08
"53125","pisiform",7.90977101384574e-08
"53126","pisk",2.69268800471344e-08
"53127","pisky",6.73172001178361e-09
"53128","pismire",2.69268800471344e-08
"53129","piso",7.10196461243171e-07
"53130","pisolite",1.00975800176754e-08
"53131","pisolitic",5.0487900088377e-09
"53132","piss",5.35171740936797e-07
"53133","pissant",1.85122300324049e-08
"53134","pist",1.36317330238618e-07
"53135","pistache",2.69268800471344e-08
"53136","pistachio",3.85390970674611e-07
"53137","pistil",1.91854020335833e-07
"53138","pistillate",9.25611501620246e-08
"53139","pistle",5.0487900088377e-09
"53140","pistol",1.10635818393664e-05
"53141","pistole",1.63244210285752e-07
"53142","pistoleer",6.73172001178361e-09
"53143","pistolet",1.95219880341725e-07
"53144","piston",6.72835415177772e-06
"53145","pit",1.4715539945759e-05
"53146","pita",8.75123601531869e-07
"53147","pitahaya",1.6829300029459e-08
"53148","pitanga",1.00975800176754e-08
"53149","pitangua",6.73172001178361e-09
"53150","pitau",5.0487900088377e-09
"53151","pitaya",3.19756700559721e-08
"53152","pitch",2.54358040645244e-05
"53153","pitchblende",1.026587301797e-07
"53154","pitcher",1.74974232406285e-05
"53155","pitchfork",5.11610720895554e-06
"53156","pitchi",3.3658600058918e-09
"53157","pitching",4.83169203845768e-06
"53158","pitchman",1.54829560271023e-07
"53159","pitchout",2.35610200412426e-08
"53160","pitchpole",3.3658600058918e-09
"53161","pitchstone",1.17805100206213e-08
"53162","pitchy",1.51463700265131e-08
"53163","piteous",3.3658600058918e-08
"53164","piteously",1.17805100206213e-08
"53165","pitfall",4.05586130709962e-07
"53166","pith",4.40927660771826e-07
"53167","pithily",1.85122300324049e-08
"53168","pithiness",3.3658600058918e-09
"53169","pithole",1.51463700265131e-08
"53170","pithos",5.72196201001607e-08
"53171","pithy",2.32244340406534e-07
"53172","pitiable",8.41465001472951e-08
"53173","pitiably",3.3658600058918e-09
"53174","pitier",3.3658600058918e-09
"53175","pitiful",3.85390970674611e-07
"53176","pitifully",5.38537600942689e-08
"53177","pitifulness",5.0487900088377e-09
"53178","pitiless",9.76099401708623e-08
"53179","pitilessly",2.69268800471344e-08
"53180","pitilessness",1.00975800176754e-08
"53181","pitless",1.00975800176754e-08
"53182","pitman",1.30595368228602e-06
"53183","pitometer",8.41465001472951e-09
"53184","pitpan",3.3658600058918e-09
"53185","pittance",8.07806401414033e-08
"53186","pitted",1.83102784320514e-06
"53187","pitter",1.27902680223889e-07
"53188","pitting",7.37123341290305e-07
"53189","pittite",1.34634400235672e-08
"53190","pituitary",1.88488160329941e-06
"53191","pituri",1.6829300029459e-08
"53192","pitwork",1.00975800176754e-08
"53193","pity",2.48737054435404e-06
"53194","pitying",4.03903200707016e-08
"53195","pityocampa",6.73172001178361e-09
"53196","pityriasis",1.22853890215051e-07
"53197","pivalic",3.3658600058918e-09
"53198","pivot",2.02288186354097e-06
"53199","pivotal",3.16222547553535e-06
"53200","pivotally",1.17805100206213e-08
"53201","pix",1.04678246183235e-05
"53202","pixie",8.83538251546598e-07
"53203","pixilated",3.02927400530262e-08
"53204","pixilation",4.71220400824852e-08
"53205","pixy",9.59270101679164e-08
"53206","pize",3.3658600058918e-09
"53207","pizza",7.55972157323299e-06
"53208","pizzeria",3.26488420571505e-07
"53209","pizzicato",5.06561930886716e-07
"53210","pizzle",5.0487900088377e-09
"53211","placable",3.3658600058918e-09
"53212","placard",2.72634660477236e-07
"53213","placate",4.94781420866095e-07
"53214","placation",2.01951600353508e-08
"53215","placatory",6.73172001178361e-09
"53216","place",0.000476991167804954
"53217","placeable",1.34634400235672e-08
"53218","placebo",3.65868982640439e-06
"53219","placeless",1.85122300324049e-08
